event_id,process_id,process_name,task_id,role,assignee_id,department,start_time,end_time,duration_minutes,expected_duration,is_delayed,status,cost_per_hour,cost
ev_000157,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-05-24T14:26:00,2024-05-24T16:01:00,95,45,1,blocked,1200,1900.0
ev_000158,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-02-18T16:43:00,2024-02-18T18:29:00,106,240,0,in_progress,1200,2120.0
ev_000159,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-10-25T18:09:00,2024-10-25T19:12:00,63,45,1,blocked,1000,1050.0
ev_000160,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-10-13T14:41:00,2024-10-13T15:16:00,35,30,0,completed,1200,700.0
ev_000161,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-01-10T13:19:00,2024-01-10T17:16:00,237,180,1,in_progress,800,3160.0
ev_000162,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-02-09T12:54:00,2024-02-09T13:45:00,51,60,0,blocked,1200,1020.0
ev_000163,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-11-01T14:09:00,2024-11-01T15:05:00,56,60,0,completed,1200,1120.0
ev_000164,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-07-05T18:46:00,2024-07-05T21:08:00,142,90,1,in_progress,1200,2840.0
ev_000165,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-04-29T16:15:00,2024-04-29T18:30:00,135,120,0,completed,1000,2250.0
ev_000166,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-07-14T16:33:00,2024-07-14T19:44:00,191,120,1,completed,800,2546.67
ev_000167,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-11-24T15:55:00,2024-11-24T16:13:00,18,45,0,blocked,800,240.0
ev_000168,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-05-19T15:57:00,2024-05-19T20:15:00,258,240,0,in_progress,800,3440.0
ev_000169,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-01-14T14:03:00,2024-01-14T14:36:00,33,30,0,completed,1000,550.0
ev_000170,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-02-20T18:21:00,2024-02-20T18:46:00,25,30,0,completed,800,333.33
ev_000171,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-12-27T15:28:00,2024-12-27T17:08:00,100,60,1,completed,800,1333.33
ev_000172,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-05-01T12:07:00,2024-05-01T13:47:00,100,90,0,in_progress,1200,2000.0
ev_000173,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-09-12T17:34:00,2024-09-12T19:25:00,111,90,1,completed,1000,1850.0
ev_000174,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_003,dept_procurement,2024-05-03T17:26:00,2024-05-03T18:34:00,68,90,0,blocked,800,906.67
ev_000175,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-07-18T15:02:00,2024-07-18T18:35:00,213,240,0,completed,1000,3550.0
ev_000176,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-12-02T18:06:00,2024-12-02T18:40:00,34,60,0,blocked,1000,566.67
ev_000177,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_003,dept_procurement,2024-10-06T13:52:00,2024-10-06T14:22:00,30,30,0,blocked,1000,500.0
ev_000178,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_004,dept_finance,2024-08-22T08:18:00,2024-08-22T08:44:00,26,60,0,completed,800,346.67
ev_000179,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-10-05T15:16:00,2024-10-05T16:48:00,92,60,1,completed,1200,1840.0
ev_000180,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-07-07T14:56:00,2024-07-07T16:15:00,79,60,1,in_progress,1000,1316.67
ev_000181,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_mgr_002,dept_finance,2024-12-20T15:23:00,2024-12-20T20:14:00,291,240,1,blocked,1000,4850.0
ev_000182,proc_procurement,Закупка оборудования,order,Procurement,emp_002,dept_procurement,2024-10-06T12:20:00,2024-10-06T15:46:00,206,180,0,in_progress,1200,4120.0
ev_000183,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_mgr_002,dept_finance,2024-11-04T14:10:00,2024-11-04T15:50:00,100,60,1,in_progress,1200,2000.0
ev_000184,proc_contract,Согласование контракта с клиентом,review,Finance,emp_004,dept_finance,2024-02-08T18:40:00,2024-02-08T19:48:00,68,120,0,blocked,1200,1360.0
ev_000185,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_002,dept_procurement,2024-11-07T18:50:00,2024-11-07T19:09:00,19,30,0,blocked,1000,316.67
ev_000186,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_004,dept_finance,2024-11-05T10:43:00,2024-11-05T11:29:00,46,60,0,in_progress,1000,766.67
ev_000187,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-09-28T13:25:00,2024-09-28T14:49:00,84,90,0,completed,1200,1680.0
ev_000188,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_mgr_002,dept_finance,2024-10-14T09:16:00,2024-10-14T09:58:00,42,30,1,blocked,1000,700.0
ev_000189,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-04-12T09:08:00,2024-04-12T10:10:00,62,45,1,in_progress,800,826.67
ev_000190,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-12-29T09:35:00,2024-12-29T11:13:00,98,120,0,in_progress,800,1306.67
ev_000191,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-03-03T11:50:00,2024-03-03T13:45:00,115,45,1,blocked,1200,2300.0
ev_000192,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_005,dept_finance,2024-11-09T09:04:00,2024-11-09T10:04:00,60,60,0,blocked,1200,1200.0
ev_000193,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-07-28T17:04:00,2024-07-28T19:26:00,142,60,1,in_progress,1200,2840.0
ev_000194,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_005,dept_finance,2024-03-07T14:32:00,2024-03-07T19:01:00,269,240,0,completed,800,3586.67
ev_000195,proc_finance,Пополнение счета / оплата поставщика,approve,Director,emp_dir_001,Management,2024-03-23T13:59:00,2024-03-23T14:41:00,42,45,0,in_progress,800,560.0
ev_000196,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_006,dept_finance,2024-03-05T18:19:00,2024-03-05T21:36:00,197,240,0,completed,1200,3940.0
ev_000197,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_005,dept_finance,2024-12-03T17:46:00,2024-12-03T18:54:00,68,60,0,completed,800,906.67
ev_000198,proc_procurement,Закупка оборудования,req,IT Operations,emp_009,dept_itops,2024-11-29T11:49:00,2024-11-29T12:27:00,38,60,0,blocked,1200,760.0
ev_000199,proc_procurement,Закупка оборудования,order,Procurement,emp_003,dept_procurement,2024-11-24T12:30:00,2024-11-24T14:45:00,135,180,0,in_progress,800,1800.0
ev_000200,proc_procurement,Закупка оборудования,budget_check,Finance,emp_mgr_002,dept_finance,2024-07-31T15:29:00,2024-07-31T18:43:00,194,120,1,blocked,800,2586.67
ev_000201,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-06-25T14:08:00,2024-06-25T16:09:00,121,120,0,completed,1000,2016.67
ev_000202,proc_procurement,Закупка оборудования,approval,Director,emp_dir_001,Management,2024-05-06T10:06:00,2024-05-06T11:36:00,90,60,1,in_progress,1200,1800.0
ev_000203,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-06-16T17:46:00,2024-06-16T19:04:00,78,90,0,blocked,1000,1300.0
ev_000204,proc_contract,Согласование контракта с клиентом,review,Finance,emp_mgr_002,dept_finance,2024-01-12T09:25:00,2024-01-12T12:33:00,188,120,1,completed,800,2506.67
ev_000205,proc_budget,Финансовое планирование / изменение бюджета,analysis,Finance,emp_004,dept_finance,2024-05-24T15:38:00,2024-05-24T19:27:00,229,240,0,blocked,800,3053.33
ev_000206,proc_procurement,Закупка оборудования,order,Procurement,emp_002,dept_procurement,2024-05-15T13:48:00,2024-05-15T15:25:00,97,180,0,completed,1000,1616.67
ev_000207,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-07-04T16:18:00,2024-07-04T17:46:00,88,60,1,in_progress,1200,1760.0
ev_000208,proc_procurement,Закупка оборудования,budget_check,Finance,emp_004,dept_finance,2024-07-20T13:50:00,2024-07-20T16:33:00,163,120,1,blocked,1000,2716.67
ev_000209,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_mgr_002,dept_finance,2024-09-13T08:02:00,2024-09-13T09:20:00,78,60,1,blocked,1000,1300.0
ev_000210,proc_finance,Пополнение счета / оплата поставщика,verify,Finance,emp_006,dept_finance,2024-11-09T13:10:00,2024-11-09T13:59:00,49,60,0,blocked,1200,980.0
ev_000211,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-09-16T16:34:00,2024-09-16T18:03:00,89,120,0,completed,1000,1483.33
ev_000212,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-08-01T17:19:00,2024-08-01T18:49:00,90,120,0,blocked,1200,1800.0
ev_000213,proc_procurement,Закупка оборудования,payment,Finance,emp_mgr_002,dept_finance,2024-05-15T18:50:00,2024-05-15T19:49:00,59,60,0,completed,1200,1180.0
ev_000214,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_mgr_001,dept_procurement,2024-03-16T18:15:00,2024-03-16T20:40:00,145,90,1,blocked,800,1933.33
ev_000215,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_mgr_001,dept_procurement,2024-06-09T14:09:00,2024-06-09T14:35:00,26,30,0,blocked,1000,433.33
ev_000216,proc_procurement,Закупка оборудования,budget_check,Finance,emp_005,dept_finance,2024-10-14T13:42:00,2024-10-14T16:21:00,159,120,1,in_progress,1000,2650.0
ev_000217,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-10-06T13:43:00,2024-10-06T14:22:00,39,30,1,blocked,1000,650.0
ev_000218,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_002,dept_procurement,2024-05-22T16:19:00,2024-05-22T16:57:00,38,90,0,in_progress,1000,633.33
ev_000219,proc_finance,Пополнение счета / оплата поставщика,pay,Finance,emp_006,dept_finance,2024-09-02T13:35:00,2024-09-02T14:14:00,39,30,1,completed,1200,780.0
ev_000220,proc_contract,Согласование контракта с клиентом,review,Finance,emp_006,dept_finance,2024-03-15T12:02:00,2024-03-15T13:44:00,102,120,0,blocked,800,1360.0
ev_000221,proc_budget,Финансовое планирование / изменение бюджета,proposal,Finance,emp_006,dept_finance,2024-09-02T11:12:00,2024-09-02T12:16:00,64,60,0,in_progress,800,853.33
ev_000222,proc_procurement,Закупка оборудования,payment,Finance,emp_005,dept_finance,2024-05-04T08:42:00,2024-05-04T09:17:00,35,60,0,completed,1200,700.0
ev_000223,proc_finance,Пополнение счета / оплата поставщика,invoice,Procurement,emp_001,dept_procurement,2024-07-30T13:45:00,2024-07-30T14:13:00,28,30,0,blocked,800,373.33
ev_000224,proc_contract,Согласование контракта с клиентом,approve,Director,emp_dir_001,Management,2024-09-01T18:12:00,2024-09-01T19:15:00,63,60,0,in_progress,1000,1050.0
ev_000225,proc_budget,Финансовое планирование / изменение бюджета,approve,Director,emp_dir_001,Management,2024-02-15T18:36:00,2024-02-15T20:09:00,93,120,0,completed,800,1240.0
ev_000226,proc_contract,Согласование контракта с клиентом,draft,Procurement,emp_001,dept_procurement,2024-07-22T15:11:00,2024-07-22T17:33:00,142,90,1,in_progress,800,1893.33
